306.54,10800,1845.43,1491.83,2529.21,1120.23,82.3618,39.6983,8133.62,116.66
303.91,11728,4705.7,1769.9,3703.09,1146.63,49.4038,94.4011,7696.68,116.59
303.93,11024,1650.05,1576.01,2425.05,1183.74,82.3896,37.7341,7964.94,116.70
303.80,11104,4710.41,1607.92,3701.19,1180.35,51.8109,94.3417,8214.58,116.49
303.86,10896,1573.52,1539.35,2227.78,1145.23,83.8225,39.5888,8478.84,116.71
304.01,10992,4845.28,1831.81,3701.11,1126.91,56.4858,94.3938,7638.32,116.65
303.87,11264,1721.76,1448.49,2721.24,1122.11,84.0933,35.3121,8615.66,116.70
303.89,10928,4738.46,1621.69,3707.14,1251.06,52.1636,94.1934,8787.45,116.60
303.84,11200,1637.84,1498,2513.4,1174.7,83.7908,36.2082,8209.5,116.68
303.75,10960,4713.72,1821.19,3703.57,1141.22,50.0423,94.3333,6672.72,116.67
303.90,11008,1646.34,1461.41,2488.64,1231.97,84.4764,36.9528,8570.68,116.70
303.86,10832,4664.4,1562.33,3694.97,1168.24,54.7151,94.2491,8007.93,116.69
303.93,11120,1625.67,1501.27,2442.91,1205.66,83.6596,37.1931,7894.3,116.72
303.90,11056,4675.91,1873.98,3702.25,1160.8,47.8155,94.2289,7003.78,116.62
303.93,11184,1577.94,1534.58,2260.84,1247.35,83.8114,38.5019,7881.26,116.76
303.88,11120,4711.51,1668.82,3704.09,1174.11,51.5467,94.3589,8876.91,116.54
303.84,11120,1702.48,1490.34,2579.07,1224.48,83.8336,36.6539,8003.96,116.61
304.00,11152,4691.28,1644.91,3705.01,1189.75,51.6937,94.3157,8323.67,116.43
303.88,10736,1626.64,1515.22,2394.54,1189.9,83.3033,37.9311,8245.21,116.69
303.89,10704,4902.46,1849.13,3702.06,1171.31,58.2074,94.4034,8115.27,116.27
303.88,10816,1625.85,1542.63,2394.38,1179.48,82.9135,38.1409,8204.17,116.70
303.79,11024,4646.09,1862.34,3702.98,1194.45,49.4917,94.094,6735.37,116.65
303.88,11024,1770.4,1537.76,2666.9,1263.52,82.7419,37.0345,7933.9,116.64
303.87,11056,4691.82,1800.67,3699.94,1155.26,49.0499,94.3032,7550.75,116.67
303.95,10976,1504.42,1565.26,2108.22,1285.85,84.2953,38.6302,8307.54,116.72
303.74,10656,4705.7,1827.15,3703.35,1164.91,47.7551,94.4074,7363.31,116.62
304.08,10768,1660.25,1508.74,2449.91,1202.22,83.4467,37.9509,8088.04,116.66
303.77,10704,4704.55,1840.7,3702.4,1158.63,49.5084,94.2426,6721.99,116.62
303.85,10992,1581.83,1490.14,2284.91,1279.2,85.0872,38.6362,7660.92,116.73
303.98,11040,4780.5,1818.42,3705.48,1241.87,58.4069,94.0876,8017.93,116.62
