3.0683,0,1583,724,Moved
3.0705,0,1583,724,Moved
3.0726,0,1583,724,Moved
3.0748,0,1583,724,Moved
3.0766,0,1583,724,Moved
3.0787,0,1583,724,Moved
3.0807,0,1583,724,Moved
3.0825,0,1583,724,Moved
3.0845,0,1583,724,Moved
3.0869,0,1583,724,Moved
3.0889,0,1583,724,Moved
3.0909,0,1583,724,Moved
3.0928,0,1583,724,Moved
3.0953,0,1583,724,Moved
3.0972,0,1583,724,Moved
3.0991,0,1583,724,Moved
3.1010,0,1583,724,Moved
3.1029,0,1583,724,Moved
3.1049,0,1583,724,Moved
3.1067,0,1583,724,Moved
3.1086,0,1583,724,Moved
3.1105,0,1583,724,Moved
3.1124,0,1583,724,Moved
3.1147,0,1583,724,Moved
3.1166,0,1583,724,Moved
3.1186,0,1583,724,Moved
3.1206,0,1583,724,Moved
3.1226,0,1583,724,Moved
3.1244,0,1583,724,Moved
3.1263,0,1583,724,Moved
3.1283,0,1583,724,Moved
3.1303,0,1583,724,Moved
3.1321,0,1583,724,Moved
3.1348,0,1583,724,Ended
4.0192,KEY,1
5.0478,0,794,729,Began
5.0497,0,794,729,Moved
5.0516,0,794,729,Moved
5.0543,0,794,729,Moved
5.0564,0,794,729,Moved
5.0585,0,794,729,Moved
5.0604,0,794,729,Moved
5.0624,0,794,729,Moved
5.0645,0,794,729,Moved
5.0664,0,794,729,Moved
5.0683,0,794,729,Moved
5.0703,0,794,729,Moved
5.0722,0,794,729,Moved
5.0745,0,794,729,Moved
5.0764,0,794,729,Moved
5.0784,0,794,729,Moved
5.0805,0,794,729,Moved
5.0824,0,794,729,Moved
5.0845,0,794,729,Moved
5.0866,0,794,729,Moved
5.0886,0,794,729,Moved
5.0905,0,794,729,Moved
5.0925,0,794,729,Moved
5.0951,0,794,729,Moved
5.0972,0,794,729,Moved
5.0991,0,794,729,Moved
5.1011,0,794,729,Moved
5.1030,0,794,729,Moved
5.1051,0,794,729,Moved
5.1070,0,794,729,Moved
5.1090,0,794,729,Moved
5.1110,0,794,729,Moved
5.1131,0,794,729,Moved
5.1155,0,794,729,Moved
5.1175,0,794,729,Moved
5.1195,0,794,729,Moved
5.1219,0,794,729,Moved
5.1241,0,794,729,Moved
5.1261,0,794,729,Moved
5.1281,0,794,729,Moved
5.1302,0,794,729,Moved
5.1324,0,794,729,Moved
5.1346,0,794,729,Moved
5.1366,0,794,729,Moved
5.1387,0,794,729,Moved
5.1407,0,794,729,Moved
5.1434,0,794,729,Moved
5.1462,0,794,729,Moved
5.1481,0,794,729,Moved
5.1500,0,794,729,Moved
5.1519,0,794,729,Moved
5.1545,0,794,729,Moved
5.1566,0,794,729,Moved
5.1587,0,794,729,Moved
5.1607,0,794,729,Moved
5.1628,0,794,729,Moved
5.1648,0,794,729,Moved
5.1668,0,794,729,Moved
5.1686,0,794,729,Moved
5.1708,0,794,729,Moved
5.1727,0,794,729,Moved
5.1751,0,794,729,Moved
5.1770,0,794,729,Moved
5.1792,0,794,729,Moved
5.1813,0,794,729,Moved
5.1832,0,794,729,Moved
5.1851,0,794,729,Moved
5.1872,0,794,729,Moved
5.1892,0,794,729,Moved
5.1912,0,794,729,Moved
5.1932,0,794,729,Moved
5.1956,0,794,729,Moved
5.1977,0,794,729,Moved
5.2000,0,795,729,Ended
5.7440,0,953,625,Began
5.7464,0,951,627,Moved
5.7485,0,951,627,Moved
5.7505,0,951,627,Moved
5.7524,0,951,627,Moved
5.7553,0,951,627,Moved
5.7574,0,951,627,Moved
5.7593,0,951,627,Moved
5.7612,0,951,627,Moved
5.7633,0,951,627,Moved
5.7653,0,951,627,Moved
5.7673,0,951,627,Moved
5.7692,0,951,627,Moved
5.7711,0,951,627,Moved
5.7731,0,951,627,Moved
5.7754,0,951,627,Moved
5.7773,0,951,627,Moved
5.7792,0,951,627,Moved
5.7811,0,951,627,Moved
5.7831,0,951,627,Moved
5.7850,0,951,627,Moved
5.7871,0,951,627,Moved
5.7890,0,951,627,Moved
5.7910,0,951,627,Moved
5.7930,0,951,627,Moved
5.7954,0,951,627,Moved
5.7975,0,951,627,Moved
5.7995,0,951,627,Moved
5.8014,0,951,627,Moved
5.8035,0,951,627,Moved
5.8057,0,951,627,Ended
6.2898,0,1036,695,Began
6.2919,0,1037,695,Moved
6.2943,0,1037,695,Moved
6.2964,0,1037,695,Moved
6.2983,0,1037,695,Moved
6.3003,0,1037,695,Moved
6.3023,0,1037,695,Moved
6.3043,0,1037,695,Moved
6.3062,0,1037,695,Moved
6.3081,0,1037,695,Moved
6.3100,0,1037,695,Moved
6.3120,0,1037,695,Moved
6.3146,0,1037,695,Moved
6.3166,0,1037,695,Moved
6.3186,0,1037,695,Moved
6.3207,0,1037,695,Moved
6.3227,0,1037,695,Moved
6.3247,0,1037,695,Moved
6.3266,0,1037,695,Moved
6.3287,0,1037,695,Moved
6.3308,0,1037,695,Moved
6.3327,0,1037,695,Moved
6.3351,0,1037,695,Moved
6.3371,0,1037,695,Moved
6.3389,0,1037,695,Moved
6.3409,0,1037,695,Moved
6.3429,0,1037,695,Moved
6.3449,0,1037,695,Moved
6.3471,0,1037,695,Moved
6.3500,0,1037,695,Moved
6.3528,0,1037,695,Moved
6.3553,0,1037,695,Moved
6.3575,0,1037,695,Moved
6.3595,0,1037,695,Moved
6.3616,0,1037,695,Moved
6.3636,0,1037,695,Moved
6.3657,0,1037,695,Moved
6.3676,0,1037,695,Moved
6.3696,0,1037,695,Moved
6.3720,0,1037,695,Ended
6.5935,KEY,1
7.6821,0,1458,563,Began
7.6842,0,1458,563,Moved
7.6861,0,1458,563,Moved
7.6883,0,1458,563,Moved
7.6902,0,1458,563,Moved
7.6921,0,1458,563,Moved
7.6946,0,1458,563,Moved
7.6969,0,1458,563,Moved
7.6987,0,1458,563,Moved
7.7006,0,1458,563,Moved
7.7025,0,1458,563,Moved
7.7045,0,1458,563,Moved
7.7066,0,1458,563,Moved
7.7086,0,1458,563,Moved
7.7112,0,1458,563,Moved
7.7140,0,1458,563,Moved
7.7164,0,1458,563,Moved
7.7184,0,1458,563,Moved
7.7203,0,1458,563,Moved
7.7225,0,1458,563,Moved
7.7244,0,1458,563,Moved
7.7263,0,1458,563,Moved
7.7283,0,1458,563,Moved
7.7303,0,1458,563,Moved
7.7322,0,1458,563,Moved
7.7345,0,1458,563,Moved
7.7367,0,1458,563,Moved
7.7388,0,1458,563,Moved
7.7407,0,1458,563,Moved
7.7428,0,1458,563,Moved
7.7449,0,1458,563,Moved
7.7471,0,1458,563,Moved
7.7491,0,1458,563,Moved
7.7512,0,1458,563,Moved
7.7533,0,1458,563,Moved
7.7559,0,1458,563,Moved
7.7579,0,1458,563,Moved
7.7599,0,1458,563,Moved
7.7621,0,1458,563,Moved
7.7641,0,1458,563,Moved
7.7660,0,1458,563,Moved
7.7679,0,1458,563,Moved
7.7700,0,1458,563,Moved
7.7721,0,1458,563,Moved
7.7746,0,1458,563,Moved
7.7766,0,1458,563,Moved
7.7787,0,1458,563,Moved
7.7806,0,1458,563,Moved
7.7826,0,1458,563,Moved
7.7845,0,1458,563,Moved
7.7866,0,1458,563,Moved
7.7888,0,1458,563,Moved
7.7908,0,1458,563,Moved
7.7929,0,1458,563,Moved
7.7953,0,1458,563,Moved
7.7973,0,1458,563,Moved
7.7995,0,1458,563,Ended
8.0983,0,1458,563,Began
8.1004,0,1458,563,Moved
8.1023,0,1458,563,Moved
8.1045,0,1458,563,Moved
8.1064,0,1458,563,Moved
8.1084,0,1458,563,Moved
8.1103,0,1458,563,Moved
8.1124,0,1458,563,Moved
8.1150,0,1458,563,Moved
8.1171,0,1458,563,Moved
8.1191,0,1458,563,Moved
8.1213,0,1458,563,Moved
8.1234,0,1458,563,Moved
8.1254,0,1458,563,Moved
8.1274,0,1458,563,Moved
8.1295,0,1458,563,Moved
8.1316,0,1458,563,Moved
8.1340,0,1458,563,Moved
8.1359,0,1458,563,Moved
8.1381,0,1458,563,Moved
8.1402,0,1458,563,Moved
8.1422,0,1458,563,Moved
8.1441,0,1458,563,Moved
8.1463,0,1458,563,Moved
8.1483,0,1458,563,Moved
8.1502,0,1458,563,Moved
8.1520,0,1458,563,Moved
8.1546,0,1458,563,Moved
8.1567,0,1458,563,Moved
8.1587,0,1458,563,Moved
8.1608,0,1458,563,Moved
8.1629,0,1458,563,Moved
8.1651,0,1458,563,Moved
8.1671,0,1458,563,Moved
8.1691,0,1458,563,Moved
8.1713,0,1458,563,Moved
8.1732,0,1458,563,Moved
8.1757,0,1458,563,Moved
8.1777,0,1458,563,Moved
8.1799,0,1458,563,Moved
8.1818,0,1458,563,Moved
8.1838,0,1458,563,Moved
8.1857,0,1458,563,Moved
8.1877,0,1458,563,Moved
8.1897,0,1458,563,Moved
8.1916,0,1458,563,Moved
8.1941,0,1458,563,Moved
8.1962,0,1458,563,Moved
8.1984,0,1458,563,Moved
8.2007,0,1458,563,Ended
8.5409,0,1458,553,Began
8.5431,0,1458,553,Moved
8.5453,0,1458,553,Moved
8.5474,0,1458,553,Moved
8.5495,0,1458,553,Moved
8.5524,0,1458,553,Moved
8.5554,0,1458,553,Moved
8.5580,0,1458,553,Moved
8.5608,0,1458,553,Moved
8.5638,0,1458,553,Moved
8.5664,0,1458,553,Moved
8.5687,0,1458,553,Moved
8.5711,0,1458,553,Moved
8.5731,0,1458,553,Moved
8.5755,0,1458,553,Moved
8.5774,0,1458,553,Moved
8.5795,0,1458,553,Moved
8.5815,0,1458,553,Moved
8.5835,0,1458,553,Moved
8.5853,0,1458,553,Moved
8.5875,0,1458,553,Moved
8.5896,0,1458,553,Moved
8.5916,0,1458,553,Moved
8.5940,0,1458,553,Moved
8.5960,0,1458,553,Moved
8.5979,0,1458,553,Moved
8.6000,0,1458,553,Moved
8.6020,0,1458,553,Moved
8.6041,0,1458,553,Moved
8.6061,0,1458,553,Moved
8.6082,0,1458,553,Moved
8.6103,0,1458,553,Moved
8.6125,0,1458,553,Moved
8.6148,0,1458,553,Moved
8.6168,0,1458,553,Moved
8.6195,0,1458,553,Moved
8.6222,0,1458,553,Moved
8.6245,0,1458,553,Moved
8.6266,0,1458,553,Moved
8.6286,0,1458,553,Moved
8.6308,0,1458,553,Moved
8.6328,0,1458,553,Moved
8.6352,0,1458,553,Moved
8.6373,0,1458,553,Moved
8.6393,0,1458,553,Moved
8.6412,0,1458,553,Moved
8.6433,0,1458,553,Moved
8.6453,0,1458,553,Moved
8.6474,0,1458,553,Moved
8.6494,0,1458,553,Moved
8.6514,0,1458,553,Moved
8.6538,0,1458,553,Moved
8.6559,0,1458,553,Moved
8.6582,0,1458,553,Ended
8.9481,0,1416,527,Began
8.9503,0,1416,527,Moved
8.9522,0,1416,527,Moved
8.9547,0,1416,527,Moved
8.9566,0,1416,527,Moved
8.9586,0,1416,527,Moved
8.9605,0,1416,527,Moved
8.9627,0,1416,527,Moved
8.9646,0,1416,527,Moved
8.9667,0,1416,527,Moved
8.9687,0,1416,527,Moved
8.9708,0,1416,527,Moved
8.9728,0,1416,527,Moved
8.9754,0,1416,527,Moved
8.9774,0,1416,527,Moved
8.9796,0,1416,527,Moved
8.9818,0,1416,527,Moved
8.9838,0,1416,527,Moved
8.9857,0,1416,527,Moved
8.9880,0,1416,527,Moved
8.9901,0,1416,527,Moved
8.9918,0,1416,527,Moved
8.9945,0,1416,527,Moved
8.9967,0,1416,527,Moved
8.9987,0,1416,527,Moved
9.0008,0,1416,527,Moved
9.0029,0,1416,527,Moved
9.0050,0,1416,527,Moved
9.0071,0,1416,527,Moved
9.0092,0,1416,527,Moved
9.0112,0,1416,527,Moved
9.0133,0,1416,527,Moved
9.0158,0,1416,527,Moved
9.0178,0,1416,527,Moved
9.0200,0,1416,527,Moved
9.0222,0,1416,527,Moved
9.0242,0,1416,527,Moved
9.0262,0,1416,527,Moved
9.0283,0,1416,527,Moved
9.0304,0,1416,527,Moved
9.0326,0,1416,527,Moved
9.0352,0,1416,527,Moved
9.0375,0,1416,527,Moved
9.0396,0,1416,527,Moved
9.0416,0,1416,527,Moved
9.0437,0,1416,527,Moved
9.0458,0,1416,527,Moved
9.0478,0,1416,527,Moved
9.0498,0,1416,527,Moved
9.0518,0,1416,527,Moved
9.0543,0,1416,527,Moved
9.0564,0,1416,527,Moved
9.0586,0,1416,527,Moved
9.0605,0,1416,527,Moved
9.0625,0,1416,527,Moved
9.0645,0,1416,527,Moved
9.0665,0,1416,527,Moved
9.0686,0,1416,527,Moved
9.0706,0,1416,527,Moved
9.0726,0,1416,527,Moved
9.0751,0,1416,527,Moved
9.0772,0,1416,527,Moved
9.0793,0,1416,527,Moved
9.0813,0,1416,527,Moved
9.0833,0,1416,527,Moved
9.0853,0,1416,527,Moved
9.0874,0,1416,527,Moved
9.0895,0,1416,527,Moved
9.0918,0,1416,527,Ended
9.3158,0,1339,527,Began
9.3180,0,1339,527,Moved
9.3202,0,1339,527,Moved
9.3225,0,1339,527,Moved
9.3246,0,1339,527,Moved
9.3267,0,1339,527,Moved
9.3287,0,1339,527,Moved
9.3307,0,1339,527,Moved
9.3328,0,1339,527,Moved
9.3353,0,1339,527,Moved
9.3372,0,1339,527,Moved
9.3393,0,1339,527,Moved
9.3413,0,1339,527,Moved
9.3433,0,1339,527,Moved
9.3454,0,1339,527,Moved
9.3475,0,1339,527,Moved
9.3495,0,1339,527,Moved
9.3515,0,1339,527,Moved
9.3538,0,1339,527,Moved
9.3558,0,1339,527,Moved
9.3578,0,1339,527,Moved
9.3599,0,1339,527,Moved
9.3620,0,1339,527,Moved
9.3639,0,1339,527,Moved
9.3659,0,1339,527,Moved
9.3680,0,1339,527,Moved
9.3700,0,1339,527,Moved
9.3729,0,1339,527,Moved
9.3758,0,1339,527,Moved
9.3775,0,1339,527,Moved
9.3796,0,1339,527,Moved
9.3817,0,1339,527,Moved
9.3838,0,1339,527,Moved
9.3858,0,1339,527,Moved
9.3879,0,1339,527,Moved
9.3899,0,1339,527,Moved
9.3920,0,1339,527,Moved
9.3943,0,1339,527,Moved
9.3965,0,1339,527,Moved
9.3984,0,1339,527,Moved
9.4004,0,1339,527,Moved
9.4024,0,1339,527,Moved
9.4045,0,1339,527,Moved
9.4065,0,1339,527,Moved
9.4085,0,1339,527,Moved
9.4104,0,1339,527,Moved
9.4126,0,1339,527,Moved
9.4151,0,1339,527,Moved
9.4173,0,1339,527,Moved
9.4193,0,1339,527,Moved
9.4216,0,1339,527,Moved
9.4237,0,1339,527,Moved
9.4258,0,1339,527,Moved
9.4279,0,1339,527,Moved
9.4300,0,1339,527,Moved
9.4321,0,1339,527,Moved
9.4347,0,1339,527,Moved
9.4368,0,1339,527,Moved
9.4390,0,1339,527,Moved
9.4413,0,1339,527,Ended
9.6302,0,1315,498,Began
9.6322,0,1315,498,Moved
9.6348,0,1315,498,Moved
9.6372,0,1315,498,Moved
9.6393,0,1315,498,Moved
9.6413,0,1315,498,Moved
9.6433,0,1315,498,Moved
9.6455,0,1315,498,Moved
9.6475,0,1315,498,Moved
9.6495,0,1315,498,Moved
9.6515,0,1315,498,Moved
9.6539,0,1315,498,Moved
9.6560,0,1315,498,Moved
9.6580,0,1315,498,Moved
9.6601,0,1315,498,Moved
9.6621,0,1315,498,Moved
9.6641,0,1315,498,Moved
9.6662,0,1315,498,Moved
9.6682,0,1315,498,Moved
9.6703,0,1315,498,Moved
9.6725,0,1315,498,Moved
9.6748,0,1315,498,Moved
9.6767,0,1315,498,Moved
9.6787,0,1315,498,Moved
9.6806,0,1315,498,Moved
9.6827,0,1315,498,Moved
9.6846,0,1315,498,Moved
9.6866,0,1315,498,Moved
9.6886,0,1315,498,Moved
9.6907,0,1315,498,Moved
9.6926,0,1315,498,Moved
9.6950,0,1315,498,Moved
9.6972,0,1315,498,Moved
9.6994,0,1315,498,Moved
9.7015,0,1315,498,Moved
9.7036,0,1315,498,Moved
9.7058,0,1315,498,Moved
9.7079,0,1315,498,Moved
9.7099,0,1315,498,Moved
9.7120,0,1315,498,Moved
9.7145,0,1315,498,Moved
9.7166,0,1315,498,Moved
9.7186,0,1315,498,Moved
9.7207,0,1315,498,Moved
9.7228,0,1315,498,Moved
9.7248,0,1315,498,Moved
9.7268,0,1315,498,Moved
9.7289,0,1315,498,Moved
9.7309,0,1315,498,Moved
9.7329,0,1315,498,Moved
9.7353,0,1315,498,Moved
9.7375,0,1315,498,Moved
9.7396,0,1315,498,Moved
9.7416,0,1315,498,Moved
9.7436,0,1315,498,Moved
9.7456,0,1315,498,Moved
9.7476,0,1315,498,Moved
9.7496,0,1315,498,Moved
9.7516,0,1315,498,Moved
9.7540,0,1315,498,Moved
9.7562,0,1315,498,Ended
10.0015,0,1358,498,Began
10.0039,0,1359,498,Moved
10.0061,0,1359,498,Moved
10.0082,0,1359,498,Moved
10.0103,0,1359,498,Moved
10.0125,0,1359,498,Moved
10.0150,0,1359,498,Moved
10.0171,0,1359,498,Moved
10.0191,0,1359,498,Moved
10.0211,0,1359,498,Moved
10.0232,0,1359,498,Moved
10.0253,0,1359,498,Moved
10.0273,0,1359,498,Moved
10.0293,0,1359,498,Moved
10.0313,0,1359,498,Moved
10.0334,0,1359,498,Moved
10.0359,0,1359,498,Moved
10.0379,0,1359,498,Moved
10.0399,0,1359,498,Moved
10.0420,0,1359,498,Moved
10.0439,0,1359,498,Moved
10.0461,0,1359,498,Moved
10.0482,0,1359,498,Moved
10.0505,0,1359,498,Moved
10.0527,0,1359,498,Moved
10.0552,0,1359,498,Moved
10.0574,0,1359,498,Moved
10.0594,0,1359,498,Moved
10.0616,0,1359,498,Moved
10.0637,0,1359,498,Moved
10.0656,0,1359,498,Moved
10.0678,0,1359,498,Moved
10.0701,0,1359,498,Moved
10.0721,0,1359,498,Moved
10.0746,0,1359,498,Moved
10.0766,0,1359,498,Moved
10.0787,0,1359,498,Moved
10.0808,0,1359,498,Moved
10.0829,0,1359,498,Moved
10.0849,0,1359,498,Moved
10.0869,0,1359,498,Moved
10.0890,0,1359,498,Moved
10.0910,0,1359,498,Moved
10.0929,0,1359,498,Moved
10.0953,0,1359,498,Moved
10.0975,0,1359,498,Moved
10.0997,0,1359,498,Moved
10.1016,0,1359,498,Moved
10.1037,0,1359,498,Moved
10.1058,0,1359,498,Moved
10.1079,0,1360,498,Moved
10.1102,0,1360,498,Moved
10.1122,0,1360,498,Moved
10.1146,0,1360,498,Moved
10.1168,0,1365,498,Moved
10.1188,0,1365,498,Moved
10.1209,0,1365,498,Moved
10.1229,0,1365,498,Moved
10.1252,0,1374,498,Moved
10.1277,0,1374,498,Moved
10.1306,0,1374,498,Moved
10.1329,0,1389,498,Moved
10.1353,0,1389,498,Moved
10.1373,0,1389,498,Moved
10.1394,0,1389,498,Moved
10.1414,0,1389,498,Moved
10.1435,0,1389,498,Moved
10.1456,0,1407,498,Moved
10.1478,0,1432,498,Ended
10.3594,0,1545,498,Began
10.3618,0,1545,498,Moved
10.3640,0,1545,498,Moved
10.3660,0,1545,498,Moved
10.3680,0,1545,498,Moved
10.3700,0,1545,498,Moved
10.3721,0,1545,498,Moved
10.3745,0,1545,498,Moved
10.3764,0,1545,498,Moved
10.3785,0,1545,498,Moved
10.3805,0,1545,498,Moved
10.3825,0,1545,498,Moved
10.3845,0,1545,498,Moved
10.3866,0,1545,498,Moved
10.3887,0,1545,498,Moved
10.3907,0,1545,498,Moved
10.3926,0,1545,498,Moved
10.3950,0,1545,498,Moved
10.3971,0,1545,498,Moved
10.3992,0,1545,498,Moved
10.4013,0,1545,498,Moved
10.4033,0,1545,498,Moved
10.4054,0,1545,498,Moved
10.4074,0,1545,498,Moved
10.4095,0,1545,498,Moved
10.4117,0,1545,498,Moved
10.4141,0,1545,498,Moved
10.4161,0,1545,498,Moved
10.4181,0,1545,498,Moved
10.4202,0,1545,498,Moved
10.4222,0,1545,498,Moved
10.4243,0,1545,498,Moved
10.4264,0,1545,498,Moved
10.4285,0,1545,498,Moved
10.4306,0,1545,498,Moved
10.4327,0,1545,498,Moved
10.4351,0,1545,498,Moved
10.4372,0,1545,498,Moved
10.4391,0,1545,498,Moved
10.4414,0,1545,498,Moved
10.4435,0,1545,498,Moved
10.4457,0,1545,498,Moved
10.4477,0,1545,498,Moved
10.4498,0,1545,498,Moved
10.4518,0,1545,498,Moved
10.4543,0,1545,498,Moved
10.4563,0,1545,498,Moved
10.4585,0,1545,498,Ended
10.7186,0,1640,580,Began
10.7213,0,1640,580,Moved
10.7234,0,1640,580,Moved
10.7254,0,1640,580,Moved
10.7276,0,1640,580,Moved
10.7295,0,1640,580,Moved
10.7316,0,1640,580,Moved
10.7340,0,1640,580,Moved
10.7361,0,1640,580,Moved
10.7382,0,1640,580,Moved
10.7403,0,1640,580,Moved
10.7424,0,1640,580,Moved
10.7445,0,1640,580,Moved
10.7467,0,1640,580,Moved
10.7488,0,1640,580,Moved
10.7510,0,1640,580,Moved
10.7531,0,1640,580,Moved
10.7555,0,1640,580,Moved
10.7576,0,1640,580,Moved
10.7597,0,1640,580,Moved
10.7618,0,1640,580,Moved
10.7638,0,1640,580,Moved
10.7658,0,1640,580,Moved
10.7679,0,1640,580,Moved
10.7699,0,1640,580,Moved
10.7720,0,1640,580,Moved
10.7744,0,1640,580,Moved
10.7765,0,1640,580,Moved
10.7787,0,1640,580,Moved
10.7807,0,1640,580,Moved
10.7828,0,1640,580,Moved
10.7849,0,1640,580,Moved
10.7870,0,1640,580,Moved
10.7891,0,1640,580,Moved
10.7912,0,1640,580,Moved
10.7932,0,1640,580,Moved
10.7958,0,1640,580,Moved
10.7979,0,1640,580,Moved
10.8001,0,1640,580,Moved
10.8023,0,1640,580,Moved
10.8045,0,1640,580,Moved
10.8066,0,1640,580,Moved
10.8087,0,1640,580,Moved
10.8108,0,1640,580,Moved
10.8130,0,1640,580,Moved
10.8156,0,1640,580,Moved
10.8177,0,1640,580,Moved
10.8201,0,1640,580,Moved
10.8223,0,1640,580,Moved
10.8243,0,1640,580,Moved
10.8263,0,1640,580,Moved
10.8284,0,1640,580,Moved
10.8305,0,1640,580,Moved
10.8325,0,1640,580,Moved
10.8352,0,1640,580,Ended
11.3101,0,1682,642,Began
11.3127,0,1682,642,Moved
11.3151,0,1682,642,Moved
11.3172,0,1682,642,Moved
11.3192,0,1682,642,Moved
11.3213,0,1682,642,Moved
11.3233,0,1682,642,Moved
11.3254,0,1682,642,Moved
11.3275,0,1682,642,Moved
11.3296,0,1682,642,Moved
11.3317,0,1682,642,Moved
11.3347,0,1682,642,Moved
11.3369,0,1682,642,Moved
11.3391,0,1682,642,Moved
11.3412,0,1682,642,Moved
11.3432,0,1682,642,Moved
11.3454,0,1682,642,Moved
11.3474,0,1682,642,Moved
11.3494,0,1682,642,Moved
11.3515,0,1682,642,Moved
11.3539,0,1682,642,Moved
11.3561,0,1682,642,Moved
11.3583,0,1682,642,Moved
11.3603,0,1682,642,Moved
11.3624,0,1682,642,Moved
11.3645,0,1682,642,Moved
11.3667,0,1682,642,Moved
11.3688,0,1682,642,Moved
11.3711,0,1682,642,Moved
11.3733,0,1682,642,Moved
11.3757,0,1682,642,Moved
11.3778,0,1682,642,Moved
11.3799,0,1682,642,Moved
11.3820,0,1682,642,Moved
11.3841,0,1682,642,Moved
11.3861,0,1682,642,Moved
11.3886,0,1682,642,Ended
11.7018,0,1710,688,Began
11.7043,0,1710,688,Moved
11.7063,0,1710,688,Moved
11.7084,0,1710,688,Moved
11.7107,0,1710,688,Moved
11.7129,0,1710,688,Moved
11.7155,0,1710,688,Moved
11.7177,0,1710,688,Moved
11.7199,0,1710,688,Moved
11.7221,0,1710,688,Moved
11.7242,0,1710,688,Moved
11.7262,0,1710,688,Moved
11.7283,0,1710,688,Moved
11.7304,0,1710,688,Moved
11.7325,0,1710,688,Moved
11.7351,0,1710,688,Moved
11.7373,0,1710,688,Moved
11.7394,0,1710,688,Moved
11.7416,0,1710,688,Moved
11.7437,0,1710,688,Moved
11.7459,0,1710,688,Moved
11.7480,0,1710,688,Moved
11.7501,0,1710,688,Moved
11.7522,0,1710,688,Moved
11.7546,0,1710,688,Moved
11.7567,0,1710,688,Moved
11.7587,0,1710,688,Moved
11.7608,0,1710,688,Moved
11.7628,0,1710,688,Moved
11.7649,0,1710,688,Moved
11.7671,0,1710,688,Moved
11.7691,0,1710,688,Moved
11.7715,0,1710,688,Ended
12.0708,KEY,1
13.3342,0,1037,588,Began
13.3370,0,1037,588,Moved
13.3394,0,1037,588,Moved
13.3415,0,1037,588,Moved
13.3436,0,1037,588,Moved
13.3458,0,1037,588,Moved
13.3479,0,1037,588,Moved
13.3499,0,1037,588,Moved
13.3520,0,1037,588,Moved
13.3547,0,1037,588,Moved
13.3569,0,1037,588,Moved
13.3591,0,1037,588,Moved
13.3614,0,1037,588,Moved
13.3636,0,1037,588,Moved
13.3658,0,1037,588,Moved
13.3679,0,1037,588,Moved
13.3701,0,1037,588,Moved
13.3723,0,1037,588,Moved
13.3748,0,1037,588,Moved
13.3770,0,1037,588,Moved
13.3793,0,1037,588,Moved
13.3814,0,1037,588,Moved
13.3835,0,1037,588,Moved
13.3856,0,1037,588,Moved
13.3876,0,1037,588,Moved
13.3898,0,1037,588,Moved
13.3919,0,1037,588,Moved
13.3944,0,1037,588,Moved
13.3965,0,1037,588,Moved
13.3986,0,1037,588,Moved
13.4007,0,1037,588,Moved
13.4029,0,1037,588,Moved
